sp4,ind.unique,fruit.unique,date,IND,fruit_frsh,fruit_dry,N_seedfull,N_seedempty,N_capsules,dspr_frsh,dspr_dry,seed_frsh,seed_dry,testa_dry,dsprfrsh_n,dsprdry_n,seedfrsh_n,seeddry_n,testadry_n,lugar,sp6,family,genus,species,lifeform
HAVF,4,2,20040811,1,0.2841,0.1151,7,0,NA,0.007,0.0032,0.0049,0.0026,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,2,20040811,1,0.2841,0.1151,7,0,NA,0.0058,0.0022,0.0042,0.0016,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,2,20040811,1,0.2841,0.1151,7,0,NA,0.0052,0.0025,0.0037,0.002,5E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,2,20040811,1,0.2841,0.1151,7,0,NA,0.0067,0.0035,0.0046,0.0022,0.0013,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,3,20040811,1,0.3632,0.1297,13,0,NA,0.0041,0.0016,0.0026,0.001,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,3,20040811,1,0.3632,0.1297,13,0,NA,0.004,0.0021,0.0031,0.0013,8E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,3,20040811,1,0.3632,0.1297,13,0,NA,0.004,0.0021,0.0028,0.0013,8E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,3,20040811,1,0.3632,0.1297,13,0,NA,0.0049,0.0021,0.0039,0.0015,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,4,20040811,1,0.6013,0.1776,25,0,NA,0.0065,0.0042,0.0053,0.0035,7E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,4,20040811,1,0.6013,0.1776,25,0,NA,0.0051,0.0033,0.0044,0.0026,7E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,4,20040811,1,0.6013,0.1776,25,0,NA,0.0054,0.0031,0.0044,0.0025,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,4,20040811,1,0.6013,0.1776,25,0,NA,0.006,0.0033,0.005,0.0027,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,5,20040811,1,0.2231,0.0801,13,0,NA,0.0039,0.001,0.0013,6E-04,4E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,5,20040811,1,0.2231,0.0801,13,0,NA,0.0024,7E-04,0.0012,5E-04,2E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,5,20040811,1,0.2231,0.0801,13,0,NA,0.0025,0.0014,0.0012,9E-04,5E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,4,5,20040811,1,0.2231,0.0801,13,0,NA,0.0023,0.002,9E-04,0.0014,6E-04,1,1,1,1,1,T142,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,1,20090805,3,1.4109,0.3996,23,13,NA,0.0067,0.0041,0.0049,0.0032,0.0011,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,1,20090805,3,1.4109,0.3996,23,13,NA,0.0054,0.0026,0.0035,0.0019,6E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,1,20090805,3,1.4109,0.3996,23,13,NA,0.0066,0.0028,0.0043,0.0022,5E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,1,20090805,3,1.4109,0.3996,23,13,NA,0.0064,0.004,0.0046,0.003,9E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,2,20090805,3,1.2411,0.3446,27,11,NA,0.0071,0.0025,0.0044,0.0019,7E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,2,20090805,3,1.2411,0.3446,27,11,NA,0.0061,0.0025,0.0043,0.002,7E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,2,20090805,3,1.2411,0.3446,27,11,NA,0.0068,0.0027,0.0043,0.0024,7E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,2,20090805,3,1.2411,0.3446,27,11,NA,0.0064,0.0023,0.0042,0.0019,6E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,3,20090805,3,1.0439,0.2356,35,4,NA,0.0036,4E-04,0.002,4E-04,NA,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,3,20090805,3,1.0439,0.2356,35,4,NA,0.0052,8E-04,0.0036,3E-04,4E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,3,20090805,3,1.0439,0.2356,35,4,NA,0.0045,0.0013,0.0027,6E-04,7E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,3,20090805,3,1.0439,0.2356,35,4,NA,0.0045,0.0019,0.0029,3E-04,0.0012,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,4,20090805,3,0.9937,0.2137,34,4,NA,0.0053,0.0011,0.0028,3E-04,6E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,4,20090805,3,0.9937,0.2137,34,4,NA,0.0048,0.001,0.0026,9E-04,1E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,4,20090805,3,0.9937,0.2137,34,4,NA,0.0053,6E-04,0.0027,3E-04,2E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,4,20090805,3,0.9937,0.2137,34,4,NA,0.0048,0.0011,0.0031,8E-04,5E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,5,20090805,3,0.9231,0.2186,36,2,NA,0.0046,8E-04,0.0026,7E-04,1E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,5,20090805,3,0.9231,0.2186,36,2,NA,0.0036,7E-04,0.0027,3E-04,1E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,5,20090805,3,0.9231,0.2186,36,2,NA,0.005,0.0011,0.0032,9E-04,3E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HAVF,5,5,20090805,3,0.9231,0.2186,36,2,NA,0.005,6E-04,0.0025,4E-04,2E-04,1,1,1,1,1,BCI,HAVEFL,Clusiaceae,Clusia,flavida,HE
HEI1,1,1,20130305,1,0.1646,0.1003,1,0,NA,0.1144,0.0853,0.0773,0.0633,0.022,1,1,1,1,1,unknown,NA,NA,NA,NA,NA
HEI1,1,2,20130305,1,0.1704,0.111,1,0,NA,0.1238,0.0954,0.0887,0.0721,0.0232,1,1,1,1,1,unknown,NA,NA,NA,NA,NA
HEIA,1,1,20080923,2,0.7018,0.2783,1,0,0,0.2476,0.1856,0.1754,0.1435,0.042,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,1,2,20080923,2,0.6641,0.2638,1,0,NA,0.2329,0.1693,0.1631,0.1312,0.0381,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,1,3,20080923,2,0.6255,0.2632,1,0,NA,0.2167,0.164,0.157,0.1256,0.038,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,1,4,20080923,2,0.5682,0.2384,1,0,NA,0.2117,0.1586,0.15,0.1214,0.0369,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,2,1,20080925,2,0.7259,0.2694,1,0,NA,0.2556,0.1844,0.1737,0.1387,0.0456,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,3,1,20080925,3,0.7274,0.218,1,0,0,0.2123,0.1438,0.1386,0.106,0.0376,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,3,2,20080925,3,0.7576,0.2733,1,0,NA,0.2442,0.1844,0.1664,0.1389,0.0453,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,3,3,20080925,3,0.8933,0.4621,1,0,NA,0.2762,0.1742,0.1755,0.1234,0.0521,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,3,4,20080925,3,0.7441,0.263,1,0,NA,0.2871,0.2096,0.2063,0.164,0.0456,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,3,5,20080925,3,0.769,0.2866,1,0,NA,0.2541,0.1947,0.1783,0.1269,0.0451,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,4,1,20081012,4,1.2473,0.4215,1,0,NA,0.4114,0.2825,0.281,0.2225,0.0596,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,4,2,20081012,4,0.9877,0.3445,1,0,NA,0.3546,0.2479,0.2453,0.1971,0.0506,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,4,3,20081012,4,0.6397,0.2351,1,0,NA,0.2266,0.157,0.1396,0.1181,0.0387,1,1,1,1,1,BCI,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,5,1,20120808,4,0.8288,0.3775,1,0,NA,0.3427,0.2522,0.2289,0.1883,0.0637,1,1,1,1,1,unknown,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,5,2,20120808,4,0.8757,0.3627,1,0,NA,0.3197,0.2355,0.2143,0.1757,0.0596,1,1,1,1,1,unknown,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIA,6,1,20120808,5,0.751,0.3215,1,0,NA,0.267,0.2022,0.1791,0.1506,0.0516,1,1,1,1,1,unknown,HEISAC,Olacaceae,Heisteria,acuminata,T
HEIC,1,1,20001006,1,0.3988,0.117,1,0,NA,0.2138,0.0599,0.0517,0.0146,0.0454,1,1,1,1,1,AVA22.4,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,1,2,20001006,1,0.5835,0.2478,1,0,NA,0.3717,0.1949,0.1742,0.1162,0.0816,1,1,1,1,1,AVA22.4,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,1,3,20001006,1,0.4949,0.1858,1,0,NA,0.2604,0.1108,0.1134,0.0512,0.0648,1,1,1,1,1,AVA22.4,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,1,4,20001006,1,0.4503,0.1522,1,0,NA,0.2422,0.0779,0.1072,0.0227,0.055,1,1,1,1,1,AVA22.4,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,1,5,20001006,1,0.4711,0.1704,1,0,NA,0.2237,0.0906,0.1081,0.0352,0.0555,1,1,1,1,1,AVA22.4,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,2,1,20010401,3,0.9436,0.4881,1,0,NA,0.3816,0.2972,0.3016,0.2316,0.0664,1,1,1,1,1,Ava1.0,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,2,2,20010401,3,0.9465,0.4648,1,0,NA,0.411,0.3018,0.3219,0.2328,0.0696,1,1,1,1,1,Ava1.0,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,2,3,20010401,3,0.8345,0.4729,1,0,NA,0.3879,0.2903,0.2993,0.2258,0.0651,1,1,1,1,1,Ava1.0,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,2,4,20010401,3,0.954,0.4741,1,0,NA,0.4646,0.3079,0.3535,0.2358,0.0731,1,1,1,1,1,Ava1.0,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,2,5,20010401,3,1.0716,0.5291,1,0,NA,0.4565,0.3419,0.3596,0.2695,0.072,1,1,1,1,1,Ava1.0,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,3,1,20010906,2,0.8832,0.5478,1,0,NA,0.385,0.3105,0.3027,0.2419,0.0694,1,1,1,1,1,Wmw4.5,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,3,2,20010906,2,1.1669,0.5997,1,0,NA,0.4264,0.3386,0.3358,0.2648,0.0754,1,1,1,1,1,Wmw4.5,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,3,3,20010906,2,0.9302,0.6293,1,0,NA,0.4502,0.3686,0.3583,0.2901,0.0791,1,1,1,1,1,Wmw4.5,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,3,4,20010906,2,1.0892,0.6081,1,0,NA,0.4693,0.364,0.3758,0.2888,0.076,1,1,1,1,1,Wmw4.5,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,3,5,20010906,2,0.9534,0.5334,1,0,NA,0.4021,0.3133,0.3203,0.2472,0.0674,1,1,1,1,1,Wmw4.5,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,4,1,20081127,1,0.4112,0.1162,1,0,0,0.1192,0.0791,0.0744,0.0599,0.0189,1,1,1,1,1,BCI,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,4,2,20081127,1,0.4197,0.1303,1,0,NA,0.1299,0.0913,0.0835,0.0692,0.0222,1,1,1,1,1,BCI,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,4,3,20081127,1,0.4861,0.1307,1,0,NA,0.1247,0.0866,0.0771,0.0626,0.0239,1,1,1,1,1,BCI,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,4,4,20081127,1,0.3892,0.129,1,0,NA,0.1291,0.0899,0.0807,0.0658,0.0238,1,1,1,1,1,BCI,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,4,5,20081127,1,0.2779,0.0954,1,0,NA,0.1012,0.0693,0.0627,0.0515,0.0171,1,1,1,1,1,BCI,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,5,1,20120329,4,1.1859,0.5821,1,0,NA,0.6018,0.3745,0.382,0.2659,0.1087,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,5,2,20120329,4,1.0056,0.3718,1,0,NA,0.388,0.1749,0.2532,0.0908,0.0842,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,5,3,20120329,4,1.4345,0.3811,1,0,NA,0.7541,0.1563,0.472,0.0321,0.1247,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,5,4,20120329,4,1.1825,0.3631,1,0,NA,0.479,0.1605,0.2842,0.0645,0.0957,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,5,5,20120329,4,1.0409,0.3092,1,0,NA,0.4607,0.1378,0.2411,0.0502,0.087,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,6,1,20120329,5,1.118,0.35,1,0,NA,0.5145,0.1616,0.3147,0.0581,0.1034,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,6,2,20120329,5,1.3909,0.7176,1,0,NA,0.5685,0.3992,0.4182,0.3064,0.0926,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,6,3,20120329,5,1.3482,0.5581,1,0,NA,0.4839,0.3053,0.3093,0.2025,0.1023,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,7,1,20130325,5,1.1464,0.524,1,0,NA,0.4139,0.2944,0.3051,0.2208,0.0738,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIC,7,2,20130325,5,1.3316,0.4877,1,0,NA,0.4077,0.2491,0.2924,0.1763,0.0736,1,1,1,1,1,unknown,HEISCO,Olacaceae,Heisteria,concinna,M
HEIS,1,1,20000218,3,0.4502,0.1399,1,0,NA,0.2564,0.0784,0.1707,0.0346,0.0452,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,1,2,20000218,3,0.5096,0.1816,1,0,NA,0.3274,0.1321,0.2484,0.0879,0.0437,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,1,3,20000218,3,0.5701,0.0928,1,0,NA,0.3984,0.0435,0.22,0.0051,0.0383,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,1,4,20000218,3,0.5084,0.122,1,0,NA,0.2508,0.0595,0.1146,0.0097,0.0497,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,1,5,20000218,3,0.53,0.1024,1,0,NA,0.3465,0.0579,0.2088,0.019,0.0392,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,2,1,20000301,1,0.7394,0.3304,1,0,NA,0.409,0.2218,0.3162,0.1731,0.0496,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,2,2,20000301,1,0.626,0.3195,1,0,NA,0.3276,0.1986,0.2482,0.1556,0.0435,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,2,3,20000301,1,0.5838,0.2863,1,0,NA,0.3297,0.1925,0.2541,0.1527,0.0407,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,2,4,20000301,1,0.6046,0.1324,1,0,NA,0.3192,0.0545,0.1822,0.0146,0.0408,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,2,5,20000301,1,0.5863,0.1422,1,0,NA,0.3309,0.0686,0.1487,0.0283,0.0404,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,3,1,20000301,2,0.5447,0.1527,1,0,NA,0.296,0.0782,0.1769,0.0418,0.0361,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,3,2,20000301,2,0.7511,0.2842,1,0,NA,0.3871,0.1553,0.28,0.1071,0.0486,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,4,1,20000623,5,0.4957,0.1407,1,0,NA,0.271,0.1271,0.1826,0.0891,0.0384,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,4,2,20000623,5,0.4916,0.2151,1,0,NA,0.3058,0.2985,0.3197,0.2471,0.0521,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,4,3,20000623,5,0.4502,0.1184,1,0,NA,0.2861,0.0809,0.1678,0.0369,0.0441,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,4,4,20000623,5,0.3561,0.122,1,0,NA,0.218,0.1602,0.2453,0.1215,0.0392,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,5,1,20000628,4,0.3878,0.1387,1,0,NA,0.1961,0.0919,0.15,0.0582,0.0332,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,5,2,20000628,4,0.4146,0.1157,1,0,NA,0.2083,0.0757,0.1546,0.0392,0.0361,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,5,3,20000628,4,0.377,0.1056,1,0,NA,0.1813,0.0674,0.1228,0.0324,0.0345,1,1,1,1,1,unknown,HEISSC,Olacaceae,Heisteria,scandens,L
HEIS,6,1,20040806,6,0.3671,0.1364,1,0,NA,0.1368,0.1053,0.0428,0.0269,0.0784,1,1,1,1,1,Sherman,HEISSC,Olacaceae,Heisteria,scandens,L
HEL1,1,1,20100903,1,1.7361,0.6097,2,0,NA,0.2866,0.2113,0.1119,0.0876,0.1232,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,1,1,20100903,1,1.7361,0.6097,2,0,NA,0.2759,0.2093,0.1245,0.0987,0.1109,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,1,2,20100903,1,1.1393,0.3519,1,0,NA,0.2739,0.2072,0.1151,0.0908,0.1158,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,2,1,20100906,1,1.5198,0.553,2,0,NA,0.2846,0.1963,0.1008,0.0752,0.1209,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,2,1,20100906,1,1.5198,0.553,2,0,NA,0.2673,0.1911,0.1086,0.0828,0.1083,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,2,2,20100906,1,1.0578,0.3225,1,0,NA,0.2632,0.1978,0.0957,0.0732,0.1247,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,3,1,20100907,1,1.7301,0.7159,3,0,NA,0.2623,0.1965,0.123,0.0942,0.1018,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,3,1,20100907,1,1.7301,0.7159,3,0,NA,0.252,0.1819,0.1148,0.091,0.0909,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,3,1,20100907,1,1.7301,0.7159,3,0,NA,0.2748,0.1977,0.1226,0.0938,0.1038,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,4,1,20100910,2,0.3275,0.1403,3,0,NA,0.0421,0.0242,0.0175,0.0131,0.0111,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,4,1,20100910,2,0.3275,0.1403,3,0,NA,0.0384,0.0282,0.0169,0.0126,0.0167,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,4,1,20100910,2,0.3275,0.1403,3,0,NA,0.039,0.0316,0.018,0.0156,0.0173,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,5,1,20100922,2,1.14,0.3262,1,1,NA,0.2733,0.1897,0.1139,0.0883,0.1009,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,5,2,20100922,2,1.7507,0.8142,3,0,NA,0.2882,0.2205,0.1277,0.1013,0.1191,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,5,2,20100922,2,1.7507,0.8142,3,0,NA,0.2888,0.2183,0.1223,0.0963,0.122,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,5,2,20100922,2,1.7507,0.8142,3,0,NA,0.264,0.1974,0.1155,0.0903,0.1074,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,6,1,20100923,2,1.1164,0.3144,1,2,NA,0.2846,0.2039,0.1028,0.0753,0.1281,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HEL1,7,1,20100923,3,0.9664,0.2736,1,1,NA,0.2562,0.1454,0.046,0.034,0.1113,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,platystachys,Herb
HELM,1,1,20100907,1,0.3049,0.1206,2,1,NA,0.0396,0.0295,0.0185,0.0142,0.0147,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,1,1,20100907,1,0.3049,0.1206,2,1,NA,0.037,0.0281,0.0181,0.0141,0.0138,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,1,20100907,2,0.3185,0.1334,3,0,NA,0.0405,0.0268,0.0177,0.012,0.0144,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,1,20100907,2,0.3185,0.1334,3,0,NA,0.0399,0.0278,0.0192,0.0142,0.0138,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,1,20100907,2,0.3185,0.1334,3,0,NA,0.0362,0.0233,0.016,0.012,0.012,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,2,20100907,2,0.3478,0.1404,2,1,NA,0.0416,0.0302,0.0202,0.0154,0.0147,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,2,20100907,2,0.3478,0.1404,2,1,NA,0.0462,0.0325,0.0209,0.0157,0.0164,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,3,20100907,2,0.2732,0.1185,3,0,NA,0.0349,0.0261,0.016,0.012,0.0132,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,3,20100907,2,0.2732,0.1185,3,0,NA,0.0349,0.027,0.0171,0.0134,0.0136,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,3,20100907,2,0.2732,0.1185,3,0,NA,0.0348,0.0255,0.0164,0.0124,0.0128,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,4,20100907,2,0.2762,0.1217,3,0,NA,0.0368,0.0257,0.0162,0.0114,0.0143,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,4,20100907,2,0.2762,0.1217,3,0,NA,0.0339,0.0258,0.0164,0.0132,0.0127,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,4,20100907,2,0.2762,0.1217,3,0,NA,0.0351,0.0263,0.0164,0.0128,0.0135,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,5,20100907,2,0.2839,0.1333,3,0,NA,0.0384,0.0259,0.0157,0.0113,0.0149,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,5,20100907,2,0.2839,0.1333,3,0,NA,0.0381,0.0268,0.0162,0.0115,0.0143,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,2,5,20100907,2,0.2839,0.1333,3,0,NA,0.0382,0.0291,0.0172,0.0133,0.0156,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,3,1,20100923,3,0.3184,0.134,3,0,NA,0.0419,0.0311,0.0194,0.0144,0.0168,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,3,1,20100923,3,0.3184,0.134,3,0,NA,0.038,0.0277,0.0168,0.0125,0.0152,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,3,1,20100923,3,0.3184,0.134,3,0,NA,0.0404,0.0158,0.0184,0.0139,NA,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,3,2,20100923,3,0.2488,0.1116,2,0,NA,0.0387,0.0303,0.0187,0.015,0.0151,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
HELM,3,2,20100923,3,0.2488,0.1116,2,0,NA,0.0391,0.0292,0.0197,0.014,0.0149,1,1,1,1,1,unknown,NA,Heliconiaceae,Heliconia,mariae,Herb
