sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
sponra,5,2000-05-14,2005-05-29,5.041095890410959,272,277,204,3.017544257486894e-5,3.239422511713871e-5,bci
sponra,6,2005-05-29,2010-05-17,4.967123287671233,277,282,188,4.158414296815967e-5,4.392033077535965e-5,bci
sponra,7,2010-05-17,2015-07-09,5.144808743169399,282,257,192,4.060528833716838e-5,2.932604157684383e-5,bci
poutre,1,1982-01-01,1985-05-03,3.334246575342466,1652,1799,1545,6.569343347260642e-5,1.5594515983216852e-4,bci
poutre,2,1985-05-03,1990-08-10,5.271232876712329,1799,1933,1618,7.165693975058373e-5,1.2470682884770096e-4,bci
poutre,3,1990-08-10,1995-05-20,4.7753424657534245,1933,1894,1714,9.613072038100236e-5,7.901155099808413e-5,bci
poutre,4,1995-05-20,2000-05-14,4.983606557377049,1894,1648,1540,0.00015404954700828263,4.699816688388284e-5,bci
poutre,5,2000-05-14,2005-05-29,5.041095890410959,1648,1474,1371,1.1814881058865262e-4,4.393259021888527e-5,bci
poutre,6,2005-05-29,2010-05-17,4.967123287671233,1474,1327,1235,1.0314806436852112e-4,3.970553105399139e-5,bci
poutre,7,2010-05-17,2015-07-09,5.144808743169399,1327,1211,1098,9.594240918576283e-5,4.734276086459039e-5,bci
guapst,1,1982-01-01,1985-05-03,3.334246575342466,231,213,207,1.4952778584463384e-5,3.738194646115846e-6,bci
guapst,2,1985-05-03,1990-08-10,5.271232876712329,213,197,192,8.30639281127249e-6,1.977712574112498e-6,bci
guapst,3,1990-08-10,1995-05-20,4.7753424657534245,197,187,185,5.151429633545816e-6,8.585716055909693e-7,bci
guapst,4,1995-05-20,2000-05-14,4.983606557377049,187,165,162,1.061643651798035e-5,1.273972382157642e-6,bci
guapst,5,2000-05-14,2005-05-29,5.041095890410959,165,165,154,4.485642890053368e-6,4.485642890053368e-6,bci
guapst,6,2005-05-29,2010-05-17,4.967123287671233,165,155,150,6.271743463659571e-6,2.09058115455319e-6,bci
guapst,7,2010-05-17,2015-07-09,5.144808743169399,155,157,146,3.5834852940534934e-6,4.379815359398715e-6,bci
cordbi,1,1982-01-01,1985-05-03,3.334246575342466,716,780,646,4.351069772760354e-5,8.329190707855535e-5,bci
cordbi,2,1985-05-03,1990-08-10,5.271232876712329,780,1062,639,5.7906416676270145e-5,1.7371925002881042e-4,bci
cordbi,3,1990-08-10,1995-05-20,4.7753424657534245,1062,1014,835,1.0431221049102264e-4,8.225500298631301e-5,bci
cordbi,4,1995-05-20,2000-05-14,4.983606557377049,1014,789,697,1.4695230869574683e-4,4.264861955838709e-5,bci
cordbi,5,2000-05-14,2005-05-29,5.041095890410959,789,671,590,8.840638466739857e-5,3.59845083319562e-5,bci
cordbi,6,2005-05-29,2010-05-17,4.967123287671233,671,693,543,5.598423376460776e-5,6.560652394289972e-5,bci
cordbi,7,2010-05-17,2015-07-09,5.144808743169399,693,736,551,6.0415309974993525e-5,7.871008693925213e-5,bci
zantbe,1,1982-01-01,1985-05-03,3.334246575342466,218,253,163,3.640854005100159e-5,5.9577610992548055e-5,bci
zantbe,2,1985-05-03,1990-08-10,5.271232876712329,253,233,154,4.547913968014634e-5,3.629143469425819e-5,bci
zantbe,3,1990-08-10,1995-05-20,4.7753424657534245,233,204,165,3.2487757893906605e-5,1.8632684674446435e-5,bci
zantbe,4,1995-05-20,2000-05-14,4.983606557377049,204,234,155,2.188027927084704e-5,3.5276368620345225e-5,bci
zantbe,5,2000-05-14,2005-05-29,5.041095890410959,234,193,150,3.9514815192295084e-5,2.0227822062722485e-5,bci
zantbe,6,2005-05-29,2010-05-17,4.967123287671233,193,258,140,2.415974788756513e-5,5.3789627372314814e-5,bci
zantbe,7,2010-05-17,2015-07-09,5.144808743169399,258,235,160,4.576187369731528e-5,3.50218421152923e-5,bci
annosp,1,1982-01-01,1985-05-03,3.334246575342466,57,72,42,9.977310198272877e-6,1.9954620396545754e-5,bci
annosp,2,1985-05-03,1990-08-10,5.271232876712329,72,143,55,7.172852207015979e-6,3.713005848337683e-5,bci
annosp,3,1990-08-10,1995-05-20,4.7753424657534245,143,179,106,1.738111852891903e-5,3.4292477097597e-5,bci
annosp,4,1995-05-20,2000-05-14,4.983606557377049,179,133,70,6.147332446097763e-5,3.553045358753753e-5,bci
annosp,5,2000-05-14,2005-05-29,5.041095890410959,133,123,60,3.8853943992135615e-5,3.353148591102115e-5,bci
annosp,6,2005-05-29,2010-05-17,4.967123287671233,123,149,46,4.419115110474278e-5,5.911283849075982e-5,bci
annosp,7,2010-05-17,2015-07-09,5.144808743169399,149,84,39,6.83487159914552e-5,2.7960838360140763e-5,bci
tab2ar,1,1982-01-01,1985-05-03,3.334246575342466,1296,1374,1230,4.031597085824243e-5,8.796211823616529e-5,bci
tab2ar,2,1985-05-03,1990-08-10,5.271232876712329,1374,1492,1260,4.4784921138418834e-5,9.114124301853657e-5,bci
tab2ar,3,1990-08-10,1995-05-20,4.7753424657534245,1492,1605,1407,3.642964275495567e-5,8.485963841742615e-5,bci
tab2ar,4,1995-05-20,2000-05-14,4.983606557377049,1605,1590,1439,6.955645745394825e-5,6.327123539485655e-5,bci
tab2ar,5,2000-05-14,2005-05-29,5.041095890410959,1590,1679,1473,4.785134631127672e-5,8.42510883771197e-5,bci
tab2ar,6,2005-05-29,2010-05-17,4.967123287671233,1679,1818,1531,6.180770509217331e-5,1.198568335233361e-4,bci
tab2ar,7,2010-05-17,2015-07-09,5.144808743169399,1818,1877,1634,7.463585549257963e-5,9.856800480813506e-5,bci
jac1co,1,1982-01-01,1985-05-03,3.334246575342466,343,320,310,2.0500095115997286e-5,6.212150035150693e-6,bci
jac1co,2,1985-05-03,1990-08-10,5.271232876712329,320,299,287,1.3079030775691721e-5,4.756011191160626e-6,bci
jac1co,3,1990-08-10,1995-05-20,4.7753424657534245,299,279,268,1.3550983545339391e-5,4.808413516088171e-6,bci
jac1co,4,1995-05-20,2000-05-14,4.983606557377049,279,264,251,1.1716749161523994e-5,5.4399192535647114e-6,bci
jac1co,5,2000-05-14,2005-05-29,5.041095890410959,264,281,239,1.0317884021457995e-5,1.7334045156049432e-5,bci
jac1co,6,2005-05-29,2010-05-17,4.967123287671233,281,327,240,1.7564258906452023e-5,3.7270500606373806e-5,bci
jac1co,7,2010-05-17,2015-07-09,5.144808743169399,327,309,280,1.9430547160427994e-5,1.1989061013881102e-5,bci
zantp1,1,1982-01-01,1985-05-03,3.334246575342466,301,252,234,4.378656467908056e-5,1.176355468990224e-5,bci
zantp1,2,1985-05-03,1990-08-10,5.271232876712329,252,238,186,2.82155101265323e-5,2.2230401917873934e-5,bci
zantp1,3,1990-08-10,1995-05-20,4.7753424657534245,238,190,178,2.8092285229647743e-5,5.618457045929548e-6,bci
zantp1,4,1995-05-20,2000-05-14,4.983606557377049,190,149,136,2.4659162071802887e-5,5.936464943211806e-6,bci
zantp1,5,2000-05-14,2005-05-29,5.041095890410959,149,181,111,1.6905674248735926e-5,3.1142031510829334e-5,bci
zantp1,6,2005-05-29,2010-05-17,4.967123287671233,181,251,147,1.4850371559053846e-5,4.542466594534118e-5,bci
zantp1,7,2010-05-17,2015-07-09,5.144808743169399,251,195,175,3.398655011296264e-5,8.943828977095431e-6,bci
chr2ar,1,1982-01-01,1985-05-03,3.334246575342466,429,500,417,7.269645149576938e-6,5.028171228457382e-5,bci
chr2ar,2,1985-05-03,1990-08-10,5.271232876712329,500,708,471,1.1271109669367618e-5,9.211217212552156e-5,bci
chr2ar,3,1990-08-10,1995-05-20,4.7753424657534245,708,758,668,1.714000108994685e-5,3.8565002452380415e-5,bci
chr2ar,4,1995-05-20,2000-05-14,4.983606557377049,758,735,682,3.180129707883631e-5,2.2177220331293742e-5,bci
chr2ar,5,2000-05-14,2005-05-29,5.041095890410959,735,731,655,3.322182038479974e-5,3.156072936555975e-5,bci
chr2ar,6,2005-05-29,2010-05-17,4.967123287671233,731,775,678,2.198649551532062e-5,4.023943518841698e-5,bci
chr2ar,7,2010-05-17,2015-07-09,5.144808743169399,775,819,723,2.0784059527834145e-5,3.8370571436001504e-5,bci
eugeoe,1,1982-01-01,1985-05-03,3.334246575342466,2086,2254,1933,9.423416289474048e-5,1.9770696921053395e-4,bci
eugeoe,2,1985-05-03,1990-08-10,5.271232876712329,2254,2439,1993,1.0402741205219709e-4,1.777633171466663e-4,bci
eugeoe,3,1990-08-10,1995-05-20,4.7753424657534245,2439,2368,2134,1.3457072497271764e-4,1.0324442506103584e-4,bci
eugeoe,4,1995-05-20,2000-05-14,4.983606557377049,2368,2041,1857,2.2546267444482486e-4,8.118421154177646e-5,bci
eugeoe,5,2000-05-14,2005-05-29,5.041095890410959,2041,1908,1662,1.629928335181077e-4,1.0579482070040764e-4,bci
eugeoe,6,2005-05-29,2010-05-17,4.967123287671233,1908,1956,1583,1.4079540929768497e-4,1.6158980820934305e-4,bci
eugeoe,7,2010-05-17,2015-07-09,5.144808743169399,1956,2138,1658,1.2368505030849018e-4,1.992242421076352e-4,bci
huracr,1,1982-01-01,1985-05-03,3.334246575342466,127,121,120,4.282489112409555e-6,6.117841589156507e-7,bci
huracr,2,1985-05-03,1990-08-10,5.271232876712329,121,118,118,1.1498614143248844e-6,0,bci
huracr,3,1990-08-10,1995-05-20,4.7753424657534245,118,112,112,2.5650071217355633e-6,0,bci
huracr,4,1995-05-20,2000-05-14,4.983606557377049,112,105,104,3.3063143757385697e-6,4.132892969673212e-7,bci
huracr,5,2000-05-14,2005-05-29,5.041095890410959,105,103,100,2.0226775521819973e-6,1.2136065313091986e-6,bci
huracr,6,2005-05-29,2010-05-17,4.967123287671233,103,95,93,4.192338394059787e-6,8.384676788119574e-7,bci
huracr,7,2010-05-17,2015-07-09,5.144808743169399,95,94,89,2.3941485413006026e-6,1.995123784417169e-6,bci
sapiau,1,1982-01-01,1985-05-03,3.334246575342466,48,42,35,8.676618173558464e-6,4.672025170377634e-6,bci
sapiau,2,1985-05-03,1990-08-10,5.271232876712329,42,41,28,6.219057738785149e-6,5.7748393288719235e-6,bci
sapiau,3,1990-08-10,1995-05-20,4.7753424657534245,41,34,29,5.735629419451617e-6,2.3898455914381734e-6,bci
sapiau,4,1995-05-20,2000-05-14,4.983606557377049,34,40,26,3.563617554671622e-6,6.236330720675339e-6,bci
sapiau,5,2000-05-14,2005-05-29,5.041095890410959,40,52,28,5.464674475247602e-6,1.0929348950495205e-5,bci
sapiau,6,2005-05-29,2010-05-17,4.967123287671233,52,40,26,1.3545777529279627e-5,7.293880208073645e-6,bci
sapiau,7,2010-05-17,2015-07-09,5.144808743169399,40,34,30,4.350587576360017e-6,1.7402350305440068e-6,bci
apeime,1,1982-01-01,1985-05-03,3.334246575342466,388,347,343,2.816663293500639e-5,2.5037007053339014e-6,bci
apeime,2,1985-05-03,1990-08-10,5.271232876712329,347,330,318,1.1395644729905912e-5,4.7154391985817565e-6,bci
apeime,3,1990-08-10,1995-05-20,4.7753424657534245,330,294,290,1.7618909065360992e-5,1.7618909065360993e-6,bci
apeime,4,1995-05-20,2000-05-14,4.983606557377049,294,271,262,1.3440257384476125e-5,3.78007238938391e-6,bci
apeime,5,2000-05-14,2005-05-29,5.041095890410959,271,291,237,1.4223531250599188e-5,2.2590314339186945e-5,bci
apeime,6,2005-05-29,2010-05-17,4.967123287671233,291,310,253,1.6167299972517735e-5,2.4250949958776603e-5,bci
apeime,7,2010-05-17,2015-07-09,5.144808743169399,310,268,246,2.7249805664487764e-5,9.367120697167669e-6,bci
ficuyo,1,1982-01-01,1985-05-03,3.334246575342466,6,6,6,0,NaN,bci
ficuyo,2,1985-05-03,1990-08-10,5.271232876712329,6,7,6,0,NaN,bci
ficuyo,3,1990-08-10,1995-05-20,4.7753424657534245,7,7,7,0,NaN,bci
ficuyo,4,1995-05-20,2000-05-14,4.983606557377049,7,7,6,4.264129087280508e-7,4.264129087280508e-7,bci
ficuyo,5,2000-05-14,2005-05-29,5.041095890410959,7,8,7,0,NaN,bci
ficuyo,6,2005-05-29,2010-05-17,4.967123287671233,8,6,6,9.003512484952321e-7,0,bci
ficuyo,7,2010-05-17,2015-07-09,5.144808743169399,6,5,5,4.178087206938157e-7,0,bci
ingago,1,1982-01-01,1985-05-03,3.334246575342466,495,483,449,2.8540449433750108e-5,2.1095114798858777e-5,bci
ingago,2,1985-05-03,1990-08-10,5.271232876712329,483,482,409,3.0000489573391935e-5,2.9595077552129883e-5,bci
ingago,3,1990-08-10,1995-05-20,4.7753424657534245,482,428,404,3.4985383415273446e-5,1.0764733358545674e-5,bci
ingago,4,1995-05-20,2000-05-14,4.983606557377049,428,382,354,3.199200384004665e-5,1.2105082534071705e-5,bci
ingago,5,2000-05-14,2005-05-29,5.041095890410959,382,340,311,3.053673654007852e-5,1.2472751544539114e-5,bci
ingago,6,2005-05-29,2010-05-17,4.967123287671233,340,313,292,2.051912814674295e-5,8.97711856420004e-6,bci
ingago,7,2010-05-17,2015-07-09,5.144808743169399,313,323,283,1.2140360762345384e-5,1.618714768312718e-5,bci
ceibpe,1,1982-01-01,1985-05-03,3.334246575342466,73,69,61,7.655672399952195e-6,5.10378159996813e-6,bci
ceibpe,2,1985-05-03,1990-08-10,5.271232876712329,69,62,55,5.810994382986707e-6,2.9054971914933535e-6,bci
ceibpe,3,1990-08-10,1995-05-20,4.7753424657534245,62,49,47,6.98782112415862e-6,9.317094832211493e-7,bci
ceibpe,4,1995-05-20,2000-05-14,4.983606557377049,49,54,45,1.660357331475633e-6,3.7358039958201745e-6,bci
ceibpe,5,2000-05-14,2005-05-29,5.041095890410959,54,65,47,2.933834226278239e-6,7.5441451532869e-6,bci
ceibpe,6,2005-05-29,2010-05-17,4.967123287671233,65,62,47,8.214987553819099e-6,6.845822961515916e-6,bci
ceibpe,7,2010-05-17,2015-07-09,5.144808743169399,62,64,42,9.040368985894993e-6,9.944405884484492e-6,bci
cavapl,1,1982-01-01,1985-05-03,3.334246575342466,24,23,23,6.087968618545521e-7,0,bci
cavapl,2,1985-05-03,1990-08-10,5.271232876712329,23,24,23,0,NaN,bci
cavapl,3,1990-08-10,1995-05-20,4.7753424657534245,24,22,21,1.323616652686212e-6,4.41205550895404e-7,bci
cavapl,4,1995-05-20,2000-05-14,4.983606557377049,22,22,21,4.0881175233274056e-7,4.0881175233274056e-7,bci
cavapl,5,2000-05-14,2005-05-29,5.041095890410959,22,26,21,4.041710871180526e-7,2.020855435590263e-6,bci
cavapl,6,2005-05-29,2010-05-17,4.967123287671233,26,37,25,4.0897843654654054e-7,4.9077412385584864e-6,bci
cavapl,7,2010-05-17,2015-07-09,5.144808743169399,37,38,34,1.2062852397364307e-6,1.6083803196485742e-6,bci
chr2ca,1,1982-01-01,1985-05-03,3.334246575342466,68,81,66,1.2122323684903833e-6,9.091742763677874e-6,bci
chr2ca,2,1985-05-03,1990-08-10,5.271232876712329,81,110,76,1.946381352370309e-6,1.3235393196118102e-5,bci
chr2ca,3,1990-08-10,1995-05-20,4.7753424657534245,110,134,102,3.451274883843225e-6,1.38050995353729e-5,bci
chr2ca,4,1995-05-20,2000-05-14,4.983606557377049,134,142,116,7.646022322895232e-6,1.1044254466404225e-5,bci
chr2ca,5,2000-05-14,2005-05-29,5.041095890410959,142,158,123,7.978186290489903e-6,1.469665895616561e-5,bci
chr2ca,6,2005-05-29,2010-05-17,4.967123287671233,158,181,141,7.159644909017017e-6,1.684622331533416e-5,bci
chr2ca,7,2010-05-17,2015-07-09,5.144808743169399,181,188,156,1.0309068581095786e-5,1.3195607783802607e-5,bci
lindla,1,1982-01-01,1985-05-03,3.334246575342466,110,98,96,8.801366859992884e-6,1.2573381228561263e-6,bci
lindla,2,1985-05-03,1990-08-10,5.271232876712329,98,90,83,6.0807642672154915e-6,2.8376899913672296e-6,bci
lindla,3,1990-08-10,1995-05-20,4.7753424657534245,90,84,81,3.927929299357354e-6,1.3093097664524513e-6,bci
lindla,4,1995-05-20,2000-05-14,4.983606557377049,84,72,71,5.573437158566693e-6,4.2872593527436104e-7,bci
lindla,5,2000-05-14,2005-05-29,5.041095890410959,72,61,61,4.6588612441486975e-6,0,bci
lindla,6,2005-05-29,2010-05-17,4.967123287671233,61,54,50,4.787603980347313e-6,1.7409469019444776e-6,bci
lindla,7,2010-05-17,2015-07-09,5.144808743169399,54,40,39,6.6197141923316635e-6,4.413142794887776e-7,bci
virose,1,1982-01-01,1985-05-03,3.334246575342466,2399,2307,2185,1.3258871031208522e-4,7.558795634614204e-5,bci
virose,2,1985-05-03,1990-08-10,5.271232876712329,2307,2105,2053,1.0098068404896875e-4,2.0673210907662896e-5,bci
virose,3,1990-08-10,1995-05-20,4.7753424657534245,2105,1889,1875,1.0078261419770943e-4,6.134593907686661e-6,bci
virose,4,1995-05-20,2000-05-14,4.983606557377049,1889,1628,1622,1.137745080078597e-4,2.5567305170305547e-6,bci
virose,5,2000-05-14,2005-05-29,5.041095890410959,1628,1410,1400,9.600817048504913e-5,4.210884670396891e-6,bci
virose,6,2005-05-29,2010-05-17,4.967123287671233,1410,1289,1254,6.578788375946886e-5,1.4760102125521858e-5,bci
virose,7,2010-05-17,2015-07-09,5.144808743169399,1289,1116,1078,8.803576643116691e-5,1.5854782580020583e-5,bci
pla1pi,1,1982-01-01,1985-05-03,3.334246575342466,186,179,163,1.4439078125029217e-5,1.0044576086976846e-5,bci
pla1pi,2,1985-05-03,1990-08-10,5.271232876712329,179,171,140,1.6306796138300287e-5,1.2961812315059203e-5,bci
pla1pi,3,1990-08-10,1995-05-20,4.7753424657534245,171,185,143,1.2569820570518866e-5,1.88547308557783e-5,bci
pla1pi,4,1995-05-20,2000-05-14,4.983606557377049,185,165,142,1.912739107271754e-5,1.023093010866287e-5,bci
pla1pi,5,2000-05-14,2005-05-29,5.041095890410959,165,162,119,2.0715637646620693e-5,1.9364617800101953e-5,bci
pla1pi,6,2005-05-29,2010-05-17,4.967123287671233,162,178,120,1.899586709618291e-5,2.623238789472878e-5,bci
pla1pi,7,2010-05-17,2015-07-09,5.144808743169399,178,196,136,1.814391933779479e-5,2.5919884768278272e-5,bci
lacmpa,1,1982-01-01,1985-05-03,3.334246575342466,92,93,90,1.208914469931985e-6,1.8133717048979775e-6,bci
lacmpa,2,1985-05-03,1990-08-10,5.271232876712329,93,101,92,3.8108158332768814e-7,3.429734249949193e-6,bci
lacmpa,3,1990-08-10,1995-05-20,4.7753424657534245,101,103,98,1.2714740727578762e-6,2.11912345459646e-6,bci
lacmpa,4,1995-05-20,2000-05-14,4.983606557377049,103,100,95,3.315099809799684e-6,2.0719373811248027e-6,bci
lacmpa,5,2000-05-14,2005-05-29,5.041095890410959,100,102,97,1.204792497337337e-6,2.0079874955622284e-6,bci
lacmpa,6,2005-05-29,2010-05-17,4.967123287671233,102,102,98,1.6364223395272237e-6,1.6364223395272237e-6,bci
lacmpa,7,2010-05-17,2015-07-09,5.144808743169399,102,106,96,2.3897567719845068e-6,3.982927953307512e-6,bci
drypst,1,1982-01-01,1985-05-03,3.334246575342466,2174,2299,2121,3.206639701821884e-5,1.0769469187250856e-4,bci
drypst,2,1985-05-03,1990-08-10,5.271232876712329,2299,2350,2173,4.890469713950553e-5,6.869945550549586e-5,bci
drypst,3,1990-08-10,1995-05-20,4.7753424657534245,2350,2321,2200,6.447105446765921e-5,5.2006650603911765e-5,bci
drypst,4,1995-05-20,2000-05-14,4.983606557377049,2321,2280,2150,7.073989081374004e-5,5.377886436132283e-5,bci
drypst,5,2000-05-14,2005-05-29,5.041095890410959,2280,2270,2117,6.660531075821441e-5,6.251909537427489e-5,bci
drypst,6,2005-05-29,2010-05-17,4.967123287671233,2270,2210,2075,8.135736860940063e-5,5.632433211420043e-5,bci
drypst,7,2010-05-17,2015-07-09,5.144808743169399,2210,2233,2021,7.614178921462246e-5,8.540772123544954e-5,bci
myrofr,1,1982-01-01,1985-05-03,3.334246575342466,26,23,23,1.8773452703167161e-6,0,bci
myrofr,2,1985-05-03,1990-08-10,5.271232876712329,23,21,21,7.870641663977557e-7,0,bci
myrofr,3,1990-08-10,1995-05-20,4.7753424657534245,21,17,17,1.8179821418166813e-6,0,bci
myrofr,4,1995-05-20,2000-05-14,4.983606557377049,17,14,13,1.781808777335811e-6,4.4545219433395277e-7,bci
myrofr,5,2000-05-14,2005-05-29,5.041095890410959,14,10,10,1.8078785144083693e-6,0,bci
myrofr,6,2005-05-29,2010-05-17,4.967123287671233,10,17,10,0,NaN,bci
myrofr,7,2010-05-17,2015-07-09,5.144808743169399,17,16,14,1.2591908164981897e-6,8.394605443321265e-7,bci
ingaco,1,1982-01-01,1985-05-03,3.334246575342466,131,122,109,1.4055537824922815e-5,8.305545078363482e-6,bci
ingaco,2,1985-05-03,1990-08-10,5.271232876712329,122,114,96,1.0845775477504995e-5,7.5086137921188434e-6,bci
ingaco,3,1990-08-10,1995-05-20,4.7753424657534245,114,91,79,1.685507846484235e-5,5.778884045088806e-6,bci
ingaco,4,1995-05-20,2000-05-14,4.983606557377049,91,60,53,1.8708404519038882e-5,3.446285042980847e-6,bci
ingaco,5,2000-05-14,2005-05-29,5.041095890410959,60,57,44,7.160501192349953e-6,5.817907218784337e-6,bci
ingaco,6,2005-05-29,2010-05-17,4.967123287671233,57,61,44,5.788954248088331e-6,7.570170939807818e-6,bci
ingaco,7,2010-05-17,2015-07-09,5.144808743169399,61,64,44,7.505909867977395e-6,8.830482197620464e-6,bci
posola,1,1982-01-01,1985-05-03,3.334246575342466,76,81,75,6.026191718307699e-7,3.615715030984619e-6,bci
posola,2,1985-05-03,1990-08-10,5.271232876712329,81,78,76,1.946381352370309e-6,7.785525409481236e-7,bci
posola,3,1990-08-10,1995-05-20,4.7753424657534245,78,82,75,1.2760077576706532e-6,2.9773514345648573e-6,bci
posola,4,1995-05-20,2000-05-14,4.983606557377049,82,74,74,3.3435777557259766e-6,0,bci
posola,5,2000-05-14,2005-05-29,5.041095890410959,74,72,69,2.0397070009603593e-6,1.2238242005762155e-6,bci
posola,6,2005-05-29,2010-05-17,4.967123287671233,72,75,71,4.04899554028523e-7,1.619598216114092e-6,bci
posola,7,2010-05-17,2015-07-09,5.144808743169399,75,76,73,7.85970846597711e-7,1.1789562698965665e-6,bci
casesy,1,1982-01-01,1985-05-03,3.334246575342466,247,237,210,2.3467698650106586e-5,1.7125077393321023e-5,bci
casesy,2,1985-05-03,1990-08-10,5.271232876712329,237,224,200,1.5020475604725359e-5,9.743011203065099e-6,bci
casesy,3,1990-08-10,1995-05-20,4.7753424657534245,224,201,187,1.6620998733974205e-5,6.28902654799024e-6,bci
casesy,4,1995-05-20,2000-05-14,4.983606557377049,201,169,160,1.7987238999118916e-5,3.948418316879762e-6,bci
casesy,5,2000-05-14,2005-05-29,5.041095890410959,169,149,137,1.3785739546009941e-5,5.169652329753728e-6,bci
casesy,6,2005-05-29,2010-05-17,4.967123287671233,149,145,122,1.1756233374756839e-5,1.001456917108916e-5,bci
casesy,7,2010-05-17,2015-07-09,5.144808743169399,145,136,120,1.0473297175472203e-5,6.70291019230221e-6,bci
amaico,1,1982-01-01,1985-05-03,3.334246575342466,29,29,28,6.072207696832826e-7,6.072207696832826e-7,bci
